縣市別代碼,編號,所屬單位,安裝地址,攝影方向,經度,緯度
10001,LAKA015-01,文山第一分局 木柵派出所,秀明路1段103巷6弄2號,南,121.56907459999998,24.992181
10001,LAKA016-01,文山第一分局 木柵派出所,秀明路1段90號,東,121.56664239999999,24.9905576
10001,LAKA017-01,文山第一分局 木柵派出所,秀明路1段121號,西,121.56907459999998,24.992181
10001,LAKA018-01,文山第一分局 木柵派出所,北市文山區秀明路1段185巷路,西,121.56907459999998,24.992181
10001,LAKA018-02,文山第一分局 木柵派出所,北市文山區秀明路1段185巷路,東,121.56907459999998,24.992181
10001,LAKA019-02,文山第一分局 木柵派出所,木柵路3段169巷6號,北,121.56883529999999,24.989610499999998
10001,LAKA020-01,文山第一分局 木柵派出所,保儀路58號,南,121.56820710000001,24.9873764
10001,LAKA021-01,文山第一分局 木柵派出所,保儀路100號,東,121.5681527,24.9867296
10001,LAKA022-01,文山第一分局 木柵派出所,指南路1段116號,東,121.56977099999997,24.9877509
10001,LAKA022-02,文山第一分局 木柵派出所,木柵路3段與木新路1段,南,121.5583718,24.9812965
10001,LAKA023-01,文山第一分局 木柵派出所,北市文山區木新路2段69巷11弄3號,北,121.5712408,24.9856674
10001,LAKA024-01,文山第一分局 木柵派出所,木新路2段79巷3號,南,121.57059699999999,24.984580899999997
10001,LAKA025-01,文山第一分局 木柵派出所,木新路2段71巷3號,西,121.57083069999997,24.9855357
10001,LAKA026-01,文山第一分局 木柵派出所,木新路2段90號,南,121.5703526,24.9855278
10001,LAKA027-01,文山第一分局 木柵派出所,指南路1段18號,南,121.5693419,24.9875583
10001,LAKA028-01,文山第一分局 木柵派出所,木新路2段111巷12弄,西,121.56975899999999,24.983172
10001,LAKA029-01,文山第一分局 木柵派出所,木新路2段143號,東,121.569004,24.983884
10001,LAKA030-01,文山第一分局 木柵派出所,木新路2段161巷3號,東,121.56878999999999,24.983715
10001,LAKA031-01,文山第一分局 木柵派出所,北市文山區木新路2段161巷12弄10號,西,121.56874300000001,24.983127999999997
10001,LAKA032-01,文山第一分局 木柵派出所,北市文山區木新路2段161巷24弄2號,西,121.56922259999999,24.982634299999997
10001,LAKA034-01,文山第一分局 木柵派出所,木新路2段與指南路1段,南,121.56977099999997,24.9877509
10001,LAKA035-01,文山第一分局 木柵派出所,木新路2段42號,西,121.56961100000001,24.986881999999998
10001,LAKA035-02,文山第一分局 木柵派出所,木新路2段14號,南,121.5703526,24.9855278
10001,LAKA036-01,文山第一分局 木柵派出所,北市文山區木新路2段128號,北,121.56948729999999,24.984493399999998
10001,LAKA036-02,文山第一分局 木柵派出所,北市文山區木新路2段128號,西,121.56948729999999,24.984493399999998
10001,LAKA037-01,文山第一分局 木柵派出所,指南路1段67號,東南,121.5748269,24.9879391
10001,LAKA038-01,文山第一分局 木柵派出所,久康街157號,西,121.56760739999999,24.990713
10001,LAKA039-01,文山第一分局 木柵派出所,保儀路109巷3弄32號,西,121.56914429999999,24.9862044
10001,LAKA040-01,文山第一分局 木柵派出所,保儀路109巷21弄1號,北,121.56936469999998,24.9853198
10001,LAKA041-01,文山第一分局 木柵派出所,開元街55號,南,121.5035318,25.066053999999998
10001,LAKA042-01,文山第一分局 木柵派出所,開元街3號,東,121.56922150000001,24.9891075
10001,LAKA043-01,文山第一分局 木柵派出所,指南路1段51巷17號,西,121.570405,24.9884959
10001,LAKA044-01,文山第一分局 木柵派出所,木新路2段111巷,南,121.5701537,24.9840126
10001,LAKA044-02,文山第一分局 木柵派出所,木新路2段111巷,北,121.5701537,24.9840126
10001,LAKA045-01,文山第一分局 木柵派出所,指南路1段33號,東,121.57402619999998,24.988089799999997
10001,LAKA045-02,文山第一分局 木柵派出所,指南路1段33號,西,121.57402619999998,24.988089799999997
10001,LAKA046-01,文山第一分局 木柵派出所,永安街27號,北,121.5703728,24.9864887
10001,LAKA047-01,文山第一分局 木柵派出所,木柵路2段與興隆路4段,北,121.56227870000001,24.988067599999997
10001,LAKA047-02,文山第一分局 木柵派出所,木柵路2段與興隆路4段,東,121.56227870000001,24.988067599999997
10001,LAKA048-01,文山第一分局 木柵派出所,木柵路2段198號,西,121.56354560000001,24.9887889
10001,LAKA048-02,文山第一分局 木柵派出所,木柵路2段198號,北,121.56354560000001,24.9887889
10001,LAKA049-01,文山第一分局 木柵派出所,秀明路1段與久康街,東,121.56337909999999,24.9892789
10001,LAKA049-02,文山第一分局 木柵派出所,秀明路1段與久康街,西,121.5645949,24.9893567
10001,LAKA050-01,文山第一分局 木柵派出所,木柵路2段107號,西,121.56354560000001,24.9887889
10001,LAKA051-01,文山第一分局 木柵派出所,木柵路2段109巷23-2號,西,121.56272799999999,24.9896419
10001,LAKA052-01,文山第一分局 木柵派出所,木柵路2段109巷25弄36號,北,121.56354560000001,24.9887889
10001,LAKA053-01,文山第一分局 木柵派出所,北市文山區木柵路2段109巷25弄104號,北,121.56281369999998,24.9901172
10001,LAKA054-01,文山第一分局 木柵派出所,木柵路2段109巷111號,西,121.56351339999999,24.9907209
10001,LAKA055-01,文山第一分局 木柵派出所,興隆路4段109巷34號,北,121.56285249999999,24.9866822
10001,LAKA056-02,文山第一分局 木柵派出所,興隆路3段與興隆路4段,東北,121.5588837,24.991117499999998
10001,LAKA057-01,文山第一分局 木柵派出所,秀明路1段19巷5弄1號,東,121.56907459999998,24.992181
10001,LAKA058-01,文山第一分局 木柵派出所,興隆路4段29巷3弄13號,北,121.5593323,24.9910809
10001,LAKA059-01,文山第一分局 木柵派出所,興隆路4段27號,北,121.5619319,24.983314399999998
10001,LAKA059-02,文山第一分局 木柵派出所,興隆路4段27號,南,121.5594744,24.990517399999998
10001,LAKA060-01,文山第一分局 木柵派出所,興隆路4段29巷2弄1號,北,121.56062220000001,24.990622
10001,LAKA061-01,文山第一分局 木柵派出所,興隆路4段29巷2弄1號,南,121.56062220000001,24.990622
10001,LAKA062-01,文山第一分局 木柵派出所,興隆路4段55號,東,121.55987449999999,24.9897132
10001,LAKA063-01,文山第一分局 木柵派出所,木柵路1段355~359號,南,121.55777459999999,24.988876200000004
10001,LAKA064-01,文山第一分局 木柵派出所,興隆路4段42巷78號,東,121.55818309999998,24.988341899999998
10001,LAKA065-01,文山第一分局 木柵派出所,興隆路4段42巷78號,南,121.55818309999998,24.988341899999998
10001,LAKA066-01,文山第一分局 木柵派出所,木柵路2段52號,東,121.56354560000001,24.9887889
10001,LAKA067-01,文山第一分局 木柵派出所,木柵路2段88號,西,121.56354560000001,24.9887889
10001,LAKA068-01,文山第一分局 木柵派出所,木柵路1段355~359號,東,121.55777459999999,24.988876200000004
10001,LAKA069-01,文山第一分局 木柵派出所,興隆路4段105巷54-1號,西,121.562241,24.9873239
10001,LAKA070-01,文山第一分局 木柵派出所,興隆路4段8巷9號,東,121.561461,24.9856569
10001,LAKA071-01,文山第一分局 木柵派出所,興隆路4段103號,東,121.56059259999998,24.988010900000003
10001,LAKA071-02,文山第一分局 木柵派出所,興隆路4段103號,西,121.5599525,24.9870876
10001,LAKA072-01,文山第一分局 木柵派出所,木柵路2段138巷61號,西,121.56276349999999,24.987376299999998
10001,LAKA072-02,文山第一分局 木柵派出所,木柵路2段7巷,北,121.5629206,24.9891082
10001,LAKA073-01,文山第一分局 木柵派出所,興隆路4段46巷,西,121.5591697,24.9877249
10001,LAKA073-02,文山第一分局 木柵派出所,興隆路4段46巷,東,121.55877170000001,24.987855399999997
10001,LAKA074-01,文山第一分局 木柵派出所,興隆路4段109巷,北,121.56417090000001,24.986079699999998
10001,LAKA074-02,文山第一分局 木柵派出所,興隆路4段109巷,東,121.563512,24.9868207
10001,LAKA075-01,文山第一分局 木柵派出所,興隆路4段105巷31號,東,121.56249869999999,24.988023199999997
10001,LAKA076-01,文山第一分局 木柵派出所,木柵路3段127號,東北,121.57013309999998,24.989623899999998
10001,LAKA076-02,文山第一分局 木柵派出所,木柵路3段127號,東,121.57013309999998,24.989623899999998
10001,LAKB004-01,文山第一分局 木新派出所,樟新街56巷2號,南,121.5556638,24.9778538
10001,LAKB006-01,文山第一分局 木新派出所,忠順街1段101號,南,121.559113,24.984161
10001,LAKB007-01,文山第一分局 木新派出所,辛亥路7段76巷6號,東,121.5541025,24.9818814
10001,LAKB008-01,文山第一分局 木新派出所,辛亥路7段84巷6號,東,121.5539618,24.981374799999998
10001,LAKB009-01,文山第一分局 木新派出所,木新路3段310巷12弄,東,121.5574766,24.9820991
10001,LAKB010-01,文山第一分局 木新派出所,木新路3段232巷45弄1號,南,121.5583391,24.9826263
10001,LAKB011-01,文山第一分局 木新派出所,木新路3段334巷2 弄2號,北,121.55523380000001,24.980485599999998
10001,LAKB012-01,文山第一分局 木新派出所,木新路3段310巷14弄2號,東,121.5568292,24.9823511
10001,LAKB013-01,文山第一分局 木新派出所,木新路三段243巷3弄5號,西,121.55922170000001,24.9807196
10001,LAKB014-01,文山第一分局 木新派出所,樟新街58號,西,121.5556971,24.977555199999998
10001,LAKB016-01,文山第一分局 木新派出所,辛亥路7段69巷2號,東,121.55412879999999,24.982431599999998
10001,LAKB017-01,文山第一分局 木新派出所,木新路3段352巷1號,南,121.55462039999999,24.980601300000004
10001,LAKB018-01,文山第一分局 木新派出所,木新路3段310巷底與忠順街一段,南,121.55733199999997,24.9813537
10001,LAKB019-01,文山第一分局 木新派出所,樟新街8巷7號,東,121.5542225,24.9794125
10001,LAKB020-01,文山第一分局 木新派出所,樟新街8巷2號,南,121.5548353,24.9798328
10001,LAKB021-01,文山第一分局 木新派出所,一壽橋下,西,121.5560668,24.9760943
10001,LAKB023-01,文山第一分局 木新派出所,木新路3段239號,東,121.55883320000001,24.9811296
10001,LAKB024-01,文山第一分局 木新派出所,木新路3段329號,北,121.5562921,24.980416599999998
10001,LAKB025-01,文山第一分局 木新派出所,興隆路4段76號,西,121.56168489999999,24.984003
10001,LAKB026-01,文山第一分局 木新派出所,木新路3段308號,北,121.55722999999999,24.9810268
10001,LAKB027-01,文山第一分局 木新派出所,木新路3段269號,東,121.5581339,24.9809365
10001,LAKB028-01,文山第一分局 木新派出所,木新路3段232巷7弄35號,北,121.55803780000001,24.9815358
10001,LAKB029-01,文山第一分局 木新派出所,一壽街10號,南,121.5564384,24.9801611
10001,LAKB030-01,文山第一分局 木新派出所,一壽街63巷8號,西,121.55676919999999,24.9779742
10001,LAKB031-01,文山第一分局 木新派出所,一壽街17巷11號,西,121.5562988,24.979630999999998
10001,LAKB033-01,文山第一分局 木新派出所,木新路3段365巷8號,東,121.5554205,24.9799529
10001,LAKB034-01,文山第一分局 木新派出所,木新路3段232巷2號,北,121.5590845,24.981498199999997
10001,LAKB035-01,文山第一分局 木新派出所,忠順街1段26巷25號,北,121.55981539999999,24.9821121
10001,LAKB036-01,文山第一分局 木新派出所,木新路3段310巷16弄2號,北,121.55733199999997,24.9813537
10001,LAKB037-01,文山第一分局 木新派出所,忠順街1段10巷18號,東,121.55862820000002,24.9831883
10001,LAKB038-01,文山第一分局 木新派出所,辛亥路7段69巷,南,121.5543073,24.982466
10001,LAKB038-02,文山第一分局 木新派出所,辛亥路7段69巷,西,121.5543073,24.982466
10001,LAKB039-01,文山第一分局 木新派出所,恆光街51巷26號,西,121.56855329999999,24.982387499999998
10001,LAKB040-01,文山第一分局 木新派出所,恆光街22巷23號,西,121.56896169999999,24.9867043
10001,LAKB041-01,文山第一分局 木新派出所,木新路2段297號,南,121.5655302,24.982672599999997
10001,LAKB042-01,文山第一分局 木新派出所,恆光街30巷9號,西,121.56674919999999,24.981866999999998
10001,LAKB043-01,文山第一分局 木新派出所,北市文山區恆光街51巷2弄1號,東,121.5662228,24.9837447
10001,LAKB044-01,文山第一分局 木新派出所,木新路3段95巷,西,121.5630388,24.9814498
10001,LAKB045-01,文山第一分局 木新派出所,木新路3段155巷7號,東,121.56112749999998,24.9809608
10001,LAKB045-02,文山第一分局 木新派出所,木新路3段155巷7號,西,121.56108870000001,24.980937299999997
10001,LAKB046-01,文山第一分局 木新派出所,忠順街1段26巷24號,西,121.55940500000001,24.9830652
10001,LAKB049-01,文山第一分局 木新派出所,木新路3段47號,南,121.56416689999999,24.9823511
10001,LAKB050-01,文山第一分局 木新派出所,恆光街12號,南,121.56673850000001,24.9829944
10001,LAKB052-01,文山第一分局 木新派出所,木新路3段172巷,北,121.56054329999999,24.9826484
10001,LAKB053-01,文山第一分局 木新派出所,木新路3段193號,北,121.56009979999999,24.9814346
10001,LAKB054-01,文山第一分局 木新派出所,木新路3段106號,西,121.56276640000002,24.9823095
10001,LAKB055-01,文山第一分局 木新派出所,木新路3段126號,西,121.5620447,24.9820863
10001,LAKB056-01,文山第一分局 木新派出所,木新路2段299巷7弄,東,121.56571240000001,24.9825038
10001,LAKB057-01,文山第一分局 木新派出所,恆光街22巷23號,東,121.56591639999999,24.982013799999997
10001,LAKB058-01,文山第一分局 木新派出所,木新路3段127巷12弄8號,西,121.56200509999998,24.9811057
10001,LAKB059-01,文山第一分局 木新派出所,木新路3段95巷50號,北,121.56206739999999,24.9806623
10001,LAKB060-01,文山第一分局 木新派出所,木新路3段45巷10弄8號,西,121.564082,24.9815857
10001,LAKB061-01,文山第一分局 木新派出所,木新路2段199號,南,121.56792600000001,24.983484
10001,LAKB062-01,文山第一分局 木新派出所,恆光街61巷27號,西,121.56855329999999,24.982387499999998
10001,LAKB063-01,文山第一分局 木新派出所,木新路3段217號,南,121.5600474,24.9814094
10001,LAKB064-01,文山第一分局 木新派出所,興隆路4段98號,西,121.5619319,24.983314399999998
10001,LAKB065-01,文山第一分局 木新派出所,木新路3段155巷4弄7號,東,121.5608204,24.981209500000002
10001,LAKB066-01,文山第一分局 木新派出所,木新路3段155巷6號,北,121.56118810000001,24.9812151
10001,LAKB067-01,文山第一分局 木新派出所,忠順街1段50號,南,121.5601306,24.9841518
10001,LAKB068-01,文山第一分局 木新派出所,木新路三段243巷3弄3號,東,121.5591027,24.9806893
10001,LAKB069-01,文山第一分局 木新派出所,木柵路3段102巷33號,西,121.5679453,24.9866985
10001,LAKB070-01,文山第一分局 木新派出所,木柵路3段102巷31號,西,121.5679903,24.9867508
10001,LAKB071-01,文山第一分局 木新派出所,興隆路4段&下崙路,東,121.56087519999998,24.986623400000003
10001,LAKB072-01,文山第一分局 木新派出所,木柵路2段138巷61號,南,121.56276349999999,24.987376299999998
10001,LAKB074-01,文山第一分局 木新派出所,興隆路4段145巷19號,北,121.5626009,24.985256399999997
10001,LAKB075-01,文山第一分局 木新派出所,忠順街2段67號,西,121.5654,24.985798199999998
10001,LAKB076-01,文山第一分局 木新派出所,興隆路4段109巷32弄6號,東,121.5632275,24.9861616
10001,LAKB077-01,文山第一分局 木新派出所,興隆路4段145巷23弄,南,121.5636361,24.9862072
10001,LAKB078-01,文山第一分局 木新派出所,興隆路4段109巷92弄25號,西,121.5643211,24.986710600000002
10001,LAKB079-01,文山第一分局 木新派出所,興隆路4段109巷94號,南,121.5634535,24.9867276
10001,LAKB080-01,文山第一分局 木新派出所,保儀路119巷,西,121.5678851,24.9855202
10001,LAKB081-01,文山第一分局 木新派出所,忠順街2段85巷1弄33號,西,121.5654,24.985798199999998
10001,LAKB082-01,文山第一分局 木新派出所,忠順街2段83號,北,121.56542759999999,24.9852413
10001,LAKB083-01,文山第一分局 木新派出所,興隆路4段109巷138號,東,121.5656132,24.9868877
10001,LAKB084-01,文山第一分局 木新派出所,興隆路4段68-1號,東,121.5614232,24.9847708
10001,LAKB085-01,文山第一分局 木新派出所,興隆路4段145巷9弄2號,北,121.56200530000001,24.9852731
10001,LAKB086-01,文山第一分局 木新派出所,木新路二段158巷1弄2號,西,121.5685523,24.9842531
10001,LAKB087-01,文山第一分局 木新派出所,木新路3段50巷3號,北,121.5643439,24.9832888
10001,LAKB088-01,文山第一分局 木新派出所,忠順街2段90巷6號,南,121.56553000000001,24.984680899999997
10001,LAKB089-01,文山第一分局 木新派出所,木新路2段252號,東,121.5662893,24.983304
10001,LAKB090-01,文山第一分局 木新派出所,木新路3段22號,西,121.5648031,24.982753199999998
10001,LAKB093-01,文山第一分局 木新派出所,木新路2段212號,北,121.567544,24.9836924
10001,LAKB094-01,文山第一分局 木新派出所,木新路3段74巷1弄2號,南,121.56342079999999,24.9827808
10001,LAKB095-01,文山第一分局 木新派出所,忠順街2段83號,西,121.56542759999999,24.9852413
10001,LAKB096-01,文山第一分局 木新派出所,興隆路4段165巷3號,東,121.56225239999999,24.984232199999997
10001,LAKB097-01,文山第一分局 木新派出所,興隆路4段165巷20號,西,121.56269900000001,24.9840853
10001,LAKB098-01,文山第一分局 木新派出所,興隆路4段165巷37號,南,121.56364099999999,24.9845029
10001,LAKB100-01,文山第一分局 木新派出所,恆光街17巷42號,西,121.56855329999999,24.982387499999998
10001,LAKB101-01,文山第一分局 木新派出所,木新路2段218巷34號,西,121.5685377,24.9842905
10001,LAKB102-01,文山第一分局 木新派出所,老泉街26巷,北,121.5656703,24.9706512
10001,LAKB103-01,文山第一分局 木新派出所,北市文山區老泉街（寶高橋路）路,東,121.55855729999999,24.9758548
10001,LAKB104-01,文山第一分局 木新派出所,老泉街45巷與老泉街26巷,南,121.56768439999999,24.9754664
10001,LAKB105-01,文山第一分局 木新派出所,老泉街45巷27號,東,121.57666739999999,24.9682554
10001,LAKB106-01,文山第一分局 木新派出所,老泉街24-1號,東,121.57157400000001,24.976332199999998
10001,LAKB107-01,文山第一分局 木新派出所,老泉街45巷1之1號,西,121.56845299999999,24.9795839
10001,LAKB108-01,文山第一分局 木新派出所,北市文山區老泉街（寶高橋路）路,西,121.55855729999999,24.9758548
10001,LAKB109-01,文山第一分局 木新派出所,恆光橋底,西,121.5673882,24.9811074
10001,LAKC001-02,文山第一分局 復興派出所,和興路77號,東,121.5487413,24.9850058
10001,LAKC001-03,文山第一分局 復興派出所,和興路77號,西,121.5487413,24.9850058
10001,LAKC002-01,文山第一分局 復興派出所,北市文山區和興路44巷70號,南,121.545889,24.984109
10001,LAKC003-01,文山第一分局 復興派出所,北市文山區和興路52巷15號,東,121.547729,24.9841303
10001,LAKC004-01,文山第一分局 復興派出所,北市文山區和興路84巷底河堤（河堤走道中段）路,東,121.5493036,24.985055199999998
10001,LAKC005-01,文山第一分局 復興派出所,木柵路1段60號,南,121.5475748,24.986902999999998
10001,LAKC006-02,文山第一分局 復興派出所,木柵路1段1號,北,121.54884609999999,24.989461799999997
10001,LAKC007-01,文山第一分局 復興派出所,木柵路1段59巷3弄2號,南,121.56779610000001,24.986649999999997
10001,LAKC008-01,文山第一分局 復興派出所,木柵路1段70巷,東,121.54938809999999,24.986979599999998
10001,LAKC010-01,文山第一分局 復興派出所,北市文山區和興路125號,南,121.54760309999998,24.9844844
10001,LAKC011-01,文山第一分局 復興派出所,木柵路1段53號,北,121.57378449999999,24.9899474
10001,LAKC012-01,文山第一分局 復興派出所,木柵路一段59巷11弄11號,西,121.54641199999998,24.9881946
10001,LAKC013-01,文山第一分局 復興派出所,木柵路1段59巷11弄6號,東,121.5521409,24.987905599999998
10001,LAKC014-01,文山第一分局 復興派出所,木柵路1段91號,北,121.547387,24.987145899999998
10001,LAKC015-01,文山第一分局 復興派出所,木柵路1段81號,西,121.55002200000001,24.987258
10001,LAKC016-01,文山第一分局 復興派出所,木柵路&試院路,東,121.5492979,24.9877665
10001,LAKC017-01,文山第一分局 復興派出所,和興路44巷14弄4-1號,東,121.5470249,24.9848912
10001,LAKC018-01,文山第一分局 復興派出所,和興路44巷12之2號,西,121.5469023,24.984435400000002
10001,LAKC019-01,文山第一分局 復興派出所,和興路44巷8號,南,121.54699269999999,24.9846878
10001,LAKC020-01,文山第一分局 復興派出所,木柵路1段101號,北,121.547621,24.9871619
10001,LAKC021-01,文山第一分局 復興派出所,和興路52巷7弄,東,121.5476288,24.984615
10001,LAKC022-01,文山第一分局 復興派出所,和興路53巷2弄1號,南,121.54764569999998,24.985101699999998
10001,LAKC023-01,文山第一分局 復興派出所,和興路29號,東南,121.5467444,24.9852727
10001,LAKC023-02,文山第一分局 復興派出所,和興路29號,北,121.5467444,24.9852727
10001,LAKC025-01,文山第一分局 復興派出所,和興路26巷6號,東,121.5493036,24.985055199999998
10001,LAKC026-01,文山第一分局 復興派出所,木柵路1段58巷15之1號,東,121.55002200000001,24.987258
10001,LAKC027-01,文山第一分局 復興派出所,和興路44巷16號,東,121.54663219999998,24.983851100000003
10001,LAKC028-01,文山第一分局 復興派出所,木柵路1段123號,西,121.5601346,24.984376599999997
10001,LAKC029-01,文山第一分局 復興派出所,木柵路&試院路,北,121.5492979,24.9877665
10001,LAKC030-01,文山第一分局 復興派出所,和興路6巷1弄1號,東,121.54571999999999,24.986083700000002
10001,LAKC031-02,文山第一分局 復興派出所,木柵路1段59巷,南,121.5473099,24.9876708
10001,LAKC032-01,文山第一分局 復興派出所,和興路78巷19號,西,121.54842119999998,24.9844023
10001,LAKC032-02,文山第一分局 復興派出所,和興路78巷19號,北,121.5487934,24.9848805
10001,LAKC033-01,文山第一分局 復興派出所,木柵路1段70巷後方1之1號,東,121.54938809999999,24.986979599999998
10001,LAKC034-01,文山第一分局 復興派出所,試院路5巷1號,南,121.54845399999999,24.988436
10001,LAKC035-01,文山第一分局 復興派出所,木柵路1段59巷64號,西,121.54768099999998,24.988113
10001,LAKC036-01,文山第一分局 復興派出所,木柵路1段233號,南,121.54951890000001,24.987095399999998
10001,LAKC037-01,文山第一分局 復興派出所,木柵路1段177號,西,121.54951890000001,24.987095399999998
10001,LAKC038-01,文山第一分局 復興派出所,木柵路1段335巷,南,121.55423950000001,24.988234499999997
10001,LAKC039-02,文山第一分局 復興派出所,木柵路1段366號,東,121.5576323,24.988557999999998
10001,LAKC041-01,文山第一分局 復興派出所,光輝路7號,北,121.5550584,24.986427700000004
10001,LAKC041-02,文山第一分局 復興派出所,光輝路7號,南,121.5550584,24.986427700000004
10001,LAKC042-01,文山第一分局 復興派出所,木柵路1段240號,南,121.55002200000001,24.987258
10001,LAKC044-01,文山第一分局 復興派出所,富山路27號,南,121.5537251,24.9890457
10001,LAKC045-01,文山第一分局 復興派出所,木柵路1段329號,西,121.55002200000001,24.987258
10001,LAKC046-01,文山第一分局 復興派出所,中山村木柵路1段378巷26號,北,121.557614,24.987734999999997
10001,LAKC047-01,文山第一分局 復興派出所,木柵路1段335巷11弄10號,北,121.55838039999999,24.988906699999998
10001,LAKC048-01,文山第一分局 復興派出所,木柵路1段335巷9號,南,121.56033699999998,24.988896900000004
10001,LAKC049-01,文山第一分局 復興派出所,木柵路1段281號,北,121.55369079999998,24.9881508
10001,LAKC050-01,文山第一分局 復興派出所,辛亥路6段98號,西,121.55210299999999,24.9884529
10001,LAKC051-01,文山第一分局 復興派出所,木柵路1段191巷和231巷,北,121.55112649999998,24.988422200000002
10001,LAKC053-01,文山第一分局 復興派出所,木柵路1段191巷29號,東,121.5682525,24.9889175
10001,LAKC054-01,文山第一分局 復興派出所,富山路1巷12號,南,121.5533588,24.9887652
10001,LAKC055-01,文山第一分局 復興派出所,試院路4巷4號,北,121.55051549999999,24.9891805
10001,LAKC056-01,文山第一分局 復興派出所,辛亥路6段86巷,西,121.5526544,24.9903241
10001,LAKC057-01,文山第一分局 復興派出所,辛亥路7段5巷,東北,121.5526544,24.9903241
10001,LAKC058-01,文山第一分局 復興派出所,木柵路1段166號,東,121.55002200000001,24.987258
10001,LAKC059-01,文山第一分局 復興派出所,試院路144巷4弄1號,東,121.54781239999998,24.9906126
10001,LAKC059-02,文山第一分局 復興派出所,試院路144巷4弄1號,北,,
10001,LAKC060-01,文山第一分局 復興派出所,試院路4巷22號,東,121.5504314,24.989508999999998
10001,LAKC061-01,文山第一分局 復興派出所,試院路146號,東,121.54808349999999,24.9900198
10001,LAKC061-02,文山第一分局 復興派出所,試院路146號,北,121.5470622,24.990082299999997
10001,LAKC062-01,文山第一分局 復興派出所,試院路38號,南,121.54942059999998,24.9892918
10001,LAKC063-01,文山第一分局 復興派出所,試院路154巷1弄5號,東,121.54597599999998,24.9904084
10001,LAKC064-01,文山第一分局 復興派出所,試院路104號,東,121.54769309999998,24.990024
10001,LAKC065-01,文山第一分局 復興派出所,試院路154巷2弄2號,東,121.54706019999999,24.9908982
10001,LAKC066-01,文山第一分局 復興派出所,試院路154巷3弄5號,東,121.54808349999999,24.9900198
10001,LAKC067-01,文山第一分局 復興派出所,試院路154巷2弄16號,西,121.54808349999999,24.9900198
10001,LAKC068-01,文山第一分局 復興派出所,木柵路1段285號,西,121.54938809999999,24.986979599999998
10001,LAKC069-01,文山第一分局 復興派出所,木柵路1段235號,西南,121.5502889,24.9876435
10001,LAKC070-02,文山第一分局 復興派出所,木柵路和光輝路,西,121.55549769999999,24.9861734
10001,LAKC071-01,文山第一分局 復興派出所,辛亥路7段20巷2號,南,121.5537008,24.9868153
10001,LAKC072-01,文山第一分局 復興派出所,光輝路20巷7號,東,121.55854159999998,24.9850517
10001,LAKC073-01,文山第一分局 復興派出所,辛亥路6段80巷2號,西北,121.5526544,24.9903241
10001,LAKC074-01,文山第一分局 復興派出所,辛亥路6段90號,北,121.55217999999999,24.9887229
10001,LAKC075-01,文山第一分局 復興派出所,光輝路18巷,西,121.5549765,24.9872426
10001,LAKC076-01,文山第一分局 復興派出所,辛亥路7段65巷7號,北,121.55486219999997,24.9839088
10001,LAKC077-02,文山第一分局 復興派出所,興隆路4段68-6號,南,121.5614562,24.984566200000003
10001,LAKC078-01,文山第一分局 復興派出所,光輝路144號,東,121.5586974,24.985162
10001,LAKC079-01,文山第一分局 復興派出所,光輝路71巷6號,西,121.5564914,24.985517599999998
10001,LAKC080-01,文山第一分局 復興派出所,忠順街1段4號,東,121.55726800000001,24.9831947
10001,LAKC082-01,文山第一分局 復興派出所,光輝路30巷21號,北,121.55549769999999,24.9861734
10001,LAKC083-02,文山第一分局 復興派出所,北市文山區辛亥路7段　忠順街路,東,121.5539046,24.981861
10001,LAKC084-01,文山第一分局 復興派出所,忠順街1段木新路三段310號,西,121.56132879999998,24.984325800000004
10001,LAKC085-01,文山第一分局 復興派出所,光輝路50巷3弄22號,西,121.5550271,24.9840303
10001,LAKC086-02,文山第一分局 復興派出所,興隆路4段&下崙路,南,121.5608344,24.986563699999998
10001,LAKC087-01,文山第一分局 復興派出所,忠順街1段123號,北,121.5601346,24.984376599999997
10001,LAKC088-01,文山第一分局 復興派出所,光輝路84號,東,121.55549769999999,24.9861734
10001,LAKC089-01,文山第一分局 復興派出所,興隆路4段58巷9-1號,東,121.56089190000002,24.9854026
10001,LAKC090-01,文山第一分局 復興派出所,興隆路4段66巷13號,北,121.56083790000001,24.9846586
10001,LAKC091-01,文山第一分局 復興派出所,忠順街1段9巷1號,北,121.55705909999999,24.9836441
10001,LAKC092-01,文山第一分局 復興派出所,光輝路30巷1號,西,121.554641,24.986178
10001,LAKC093-01,文山第一分局 復興派出所,辛亥路7段26巷5號,東,121.5535753,24.9862936
10001,LAKC094-01,文山第一分局 復興派出所,下崙路27-3號,東,121.557954,24.9861792
10001,LAKC095-01,文山第一分局 復興派出所,興隆路4段52巷9號,東,121.56053159999999,24.9862111
10001,LAKC096-01,文山第一分局 復興派出所,興隆路4段58巷14號,北,121.56069919999999,24.9854848
10001,LAKC097-01,文山第一分局 復興派出所,興隆路4段58巷11號,西,121.56047310000001,24.985302700000002
10001,LAKC098-01,文山第一分局 復興派出所,忠順街1段121巷7弄1號,東,121.55940500000001,24.9830652
10001,LAKC099-01,文山第一分局 復興派出所,光輝路134巷12弄3號,東,121.5582041,24.9849972
10001,LAKC100-01,文山第一分局 復興派出所,辛亥路7段55號,西南,121.554454,24.9845016
10001,LAKC101-01,文山第一分局 復興派出所,忠順街1段121巷3弄15號,東,121.55994140000001,24.984098
